block_id;module;source_info;time_p;time_s;time_s_min;time_s_avg;time_s_max;cov_deviation;time_deviation;nb_threads;flops;
1385;genetic_algorithm;complete_mol2_omp_mod.f90:375-377;8.625358581543;0.15999999642372;;;;;;;;
1355;genetic_algorithm;complete_mol2_omp_mod.f90:364-368;5.1213068962097;0.095000006258488;;;;;;;;
710;genetic_algorithm;complete_mol2_omp_mod.f90:12-12;2.6954243183136;0.049999997019768;;;;;;;;
1384;genetic_algorithm;complete_mol2_omp_mod.f90:375-375;2.695424079895;0.049999993294477;;;;;;;;
1347;genetic_algorithm;complete_mol2_omp_mod.f90:362-363;2.1563391685486;0.03999999165535;;;;;;;;
1351;genetic_algorithm;complete_mol2_omp_mod.f90:363-364;1.6172544956207;0.029999995604157;;;;;;;;
1372;genetic_algorithm;complete_mol2_omp_mod.f90:372-373;1.3477121591568;0.024999998509884;;;;;;;;
1376;genetic_algorithm;complete_mol2_omp_mod.f90:373-375;1.3477121591568;0.024999998509884;;;;;;;;
703;genetic_algorithm;complete_mol2_omp_mod.f90:14-14;0.80862730741501;0.014999999664724;;;;;;;;
1368;genetic_algorithm;complete_mol2_omp_mod.f90:371-372;0.80862730741501;0.014999999664724;;;;;;;;
1330;genetic_algorithm;complete_mol2_omp_mod.f90:360-360;0.80862730741501;0.014999999664724;;;;;;;;
1337;genetic_algorithm;complete_mol2_omp_mod.f90:361-361;0.80862730741501;0.014999999664724;;;;;;;;
1399;genetic_algorithm;complete_mol2_omp_mod.f90:351-351;0.80862730741501;0.014999999664724;;;;;;;;
699;genetic_algorithm;complete_mol2_omp_mod.f90:6-6;0.53908485174179;0.00999999884516;;;;;;;;
701;genetic_algorithm;complete_mol2_omp_mod.f90:12-12;0.53908485174179;0.00999999884516;;;;;;;;
706;genetic_algorithm;complete_mol2_omp_mod.f90:12-12;0.53908485174179;0.00999999884516;;;;;;;;
1370;genetic_algorithm;complete_mol2_omp_mod.f90:372-372;0.53908485174179;0.00999999884516;;;;;;;;
1382;genetic_algorithm;complete_mol2_omp_mod.f90:375-375;0.53908485174179;0.00999999884516;;;;;;;;
1335;genetic_algorithm;complete_mol2_omp_mod.f90:361-361;0.53908485174179;0.00999999884516;;;;;;;;
1401;genetic_algorithm;complete_mol2_omp_mod.f90:350-350;0.2695424258709;0.00499999942258;;;;;;;;
708;genetic_algorithm;complete_mol2_omp_mod.f90:12-12;0.2695424258709;0.00499999942258;;;;;;;;
1378;genetic_algorithm;complete_mol2_omp_mod.f90:375-375;0.2695424258709;0.00499999942258;;;;;;;;
1380;genetic_algorithm;complete_mol2_omp_mod.f90:375-375;0.2695424258709;0.00499999942258;;;;;;;;
1310;genetic_algorithm;complete_mol2_omp_mod.f90:353-353;0.2695424258709;0.00499999942258;;;;;;;;
1345;genetic_algorithm;complete_mol2_omp_mod.f90:362-362;0.2695424258709;0.00499999942258;;;;;;;;
1349;genetic_algorithm;complete_mol2_omp_mod.f90:363-363;0.2695424258709;0.00499999942258;;;;;;;;
1357;genetic_algorithm;complete_mol2_omp_mod.f90:369-369;0.2695424258709;0.00499999942258;;;;;;;;
1397;genetic_algorithm;complete_mol2_omp_mod.f90:386-387;0.2695424258709;0.00499999942258;;;;;;;;
