block_id;module;source_info;time_p;time_s;time_s_min;time_s_avg;time_s_max;cov_deviation;time_deviation;nb_threads;flops;
1385;genetic_algorithm;complete_mol2_omp_mod.f90:375-377;9.114598274231;0.17499998211861;;;;;;;;
710;genetic_algorithm;complete_mol2_omp_mod.f90:12-12;4.4270906448364;0.084999993443489;;;;;;;;
1355;genetic_algorithm;complete_mol2_omp_mod.f90:364-368;3.9062564373016;0.074999988079071;;;;;;;;
1384;genetic_algorithm;complete_mol2_omp_mod.f90:375-375;3.1250047683716;0.059999987483025;;;;;;;;
1376;genetic_algorithm;complete_mol2_omp_mod.f90:373-375;2.3437535762787;0.044999986886978;;;;;;;;
1330;genetic_algorithm;complete_mol2_omp_mod.f90:360-360;1.8229196071625;0.034999992698431;;;;;;;;
1368;genetic_algorithm;complete_mol2_omp_mod.f90:371-372;1.5625025033951;0.029999993741512;;;;;;;;
1372;genetic_algorithm;complete_mol2_omp_mod.f90:372-373;1.302085518837;0.024999998509884;;;;;;;;
1337;genetic_algorithm;complete_mol2_omp_mod.f90:361-361;1.302085518837;0.024999998509884;;;;;;;;
703;genetic_algorithm;complete_mol2_omp_mod.f90:14-14;1.0416684150696;0.01999999769032;;;;;;;;
700;genetic_algorithm;complete_mol2_omp_mod.f90:6-9;0.52083420753479;0.00999999884516;;;;;;;;
701;genetic_algorithm;complete_mol2_omp_mod.f90:12-12;0.52083420753479;0.00999999884516;;;;;;;;
1380;genetic_algorithm;complete_mol2_omp_mod.f90:375-375;0.52083420753479;0.00999999884516;;;;;;;;
1347;genetic_algorithm;complete_mol2_omp_mod.f90:362-363;0.52083420753479;0.00999999884516;;;;;;;;
1301;genetic_algorithm;complete_mol2_omp_mod.f90:350-350;0.2604171037674;0.00499999942258;;;;;;;;
699;genetic_algorithm;complete_mol2_omp_mod.f90:6-6;0.2604171037674;0.00499999942258;;;;;;;;
704;genetic_algorithm;complete_mol2_omp_mod.f90:12-12;0.2604171037674;0.00499999942258;;;;;;;;
1361;genetic_algorithm;complete_mol2_omp_mod.f90:371-371;0.2604171037674;0.00499999942258;;;;;;;;
1382;genetic_algorithm;complete_mol2_omp_mod.f90:375-375;0.2604171037674;0.00499999942258;;;;;;;;
1310;genetic_algorithm;complete_mol2_omp_mod.f90:353-353;0.2604171037674;0.00499999942258;;;;;;;;
1345;genetic_algorithm;complete_mol2_omp_mod.f90:362-362;0.2604171037674;0.00499999942258;;;;;;;;
1353;genetic_algorithm;complete_mol2_omp_mod.f90:364-364;0.2604171037674;0.00499999942258;;;;;;;;
1340;genetic_algorithm;complete_mol2_omp_mod.f90:360-360;0.2604171037674;0.00499999942258;;;;;;;;
1357;genetic_algorithm;complete_mol2_omp_mod.f90:369-369;0.2604171037674;0.00499999942258;;;;;;;;
1343;genetic_algorithm;complete_mol2_omp_mod.f90:360-360;0.2604171037674;0.00499999942258;;;;;;;;
1391;genetic_algorithm;complete_mol2_omp_mod.f90:381-381;0.2604171037674;0.00499999942258;;;;;;;;
1399;genetic_algorithm;complete_mol2_omp_mod.f90:351-351;0.2604171037674;0.00499999942258;;;;;;;;
