block_id;module;source_info;time_p;time_s;time_s_min;time_s_avg;time_s_max;cov_deviation;time_deviation;nb_threads;flops;
1403;genetic_algorithm;complete_mol2_omp_mod.f90:373-375;17.820297241211;8.9849996566772;;;;;;;;
728;genetic_algorithm;complete_mol2_omp_mod.f90:12-12;1.7354214191437;0.87500005960464;;;;;;;;
1373;genetic_algorithm;complete_mol2_omp_mod.f90:362-366;1.1106698513031;0.56000012159348;;;;;;;;
1402;genetic_algorithm;complete_mol2_omp_mod.f90:373-373;1.0313360691071;0.51999998092651;;;;;;;;
1386;genetic_algorithm;complete_mol2_omp_mod.f90:369-370;0.7239186167717;0.36500000953674;;;;;;;;
721;genetic_algorithm;complete_mol2_omp_mod.f90:14-14;0.6644184589386;0.33500000834465;;;;;;;;
1390;genetic_algorithm;complete_mol2_omp_mod.f90:370-371;0.62475168704987;0.31499999761581;;;;;;;;
1394;genetic_algorithm;complete_mol2_omp_mod.f90:371-373;0.55533480644226;0.27999997138977;;;;;;;;
718;genetic_algorithm;complete_mol2_omp_mod.f90:6-9;0.40658444166183;0.20499999821186;;;;;;;;
1365;genetic_algorithm;complete_mol2_omp_mod.f90:360-361;0.39666774868965;0.20000000298023;;;;;;;;
1355;genetic_algorithm;complete_mol2_omp_mod.f90:359-359;0.34708425402641;0.17499999701977;;;;;;;;
1348;genetic_algorithm;complete_mol2_omp_mod.f90:358-358;0.26775074005127;0.13500002026558;;;;;;;;
1379;genetic_algorithm;complete_mol2_omp_mod.f90:369-369;0.24791733920574;0.125;;;;;;;;
719;genetic_algorithm;complete_mol2_omp_mod.f90:12-12;0.21816724538803;0.10999999940395;;;;;;;;
1356;genetic_algorithm;complete_mol2_omp_mod.f90:360-360;0.19833387434483;0.10000000149012;;;;;;;;
1369;genetic_algorithm;complete_mol2_omp_mod.f90:361-362;0.19833387434483;0.10000000149012;;;;;;;;
724;genetic_algorithm;complete_mol2_omp_mod.f90:12-12;0.17850048840046;0.090000003576279;;;;;;;;
1392;genetic_algorithm;complete_mol2_omp_mod.f90:371-371;0.17850048840046;0.090000003576279;;;;;;;;
1398;genetic_algorithm;complete_mol2_omp_mod.f90:373-373;0.17850048840046;0.090000003576279;;;;;;;;
1375;genetic_algorithm;complete_mol2_omp_mod.f90:367-367;0.16858379542828;0.08500000834465;;;;;;;;
1388;genetic_algorithm;complete_mol2_omp_mod.f90:370-370;0.13883370161057;0.069999992847443;;;;;;;;
1361;genetic_algorithm;complete_mol2_omp_mod.f90:358-358;0.12891700863838;0.064999997615814;;;;;;;;
1396;genetic_algorithm;complete_mol2_omp_mod.f90:373-373;0.11900032311678;0.060000002384186;;;;;;;;
717;genetic_algorithm;complete_mol2_omp_mod.f90:6-6;0.099166937172413;0.050000000745058;;;;;;;;
1400;genetic_algorithm;complete_mol2_omp_mod.f90:373-373;0.099166937172413;0.050000000745058;;;;;;;;
1380;genetic_algorithm;complete_mol2_omp_mod.f90:367-367;0.099166937172413;0.050000000745058;;;;;;;;
722;genetic_algorithm;complete_mol2_omp_mod.f90:12-12;0.069416850805283;0.034999996423721;;;;;;;;
1384;genetic_algorithm;complete_mol2_omp_mod.f90:369-369;0.069416850805283;0.034999996423721;;;;;;;;
1376;genetic_algorithm;complete_mol2_omp_mod.f90:367-367;0.05950016155839;0.030000001192093;;;;;;;;
726;genetic_algorithm;complete_mol2_omp_mod.f90:12-12;0.039666771888733;0.019999999552965;;;;;;;;
1349;genetic_algorithm;complete_mol2_omp_mod.f90:358-358;0.039666771888733;0.019999999552965;;;;;;;;
1351;genetic_algorithm;complete_mol2_omp_mod.f90:359-359;0.039666771888733;0.019999999552965;;;;;;;;
1353;genetic_algorithm;complete_mol2_omp_mod.f90:359-359;0.039666771888733;0.019999999552965;;;;;;;;
1328;genetic_algorithm;complete_mol2_omp_mod.f90:351-351;0.019833385944366;0.0099999997764826;;;;;;;;
1363;genetic_algorithm;complete_mol2_omp_mod.f90:360-360;0.019833385944366;0.0099999997764826;;;;;;;;
1367;genetic_algorithm;complete_mol2_omp_mod.f90:361-361;0.019833385944366;0.0099999997764826;;;;;;;;
1339;genetic_algorithm;complete_mol2_omp_mod.f90:352-353;0.019833385944366;0.0099999997764826;;;;;;;;
1407;genetic_algorithm;complete_mol2_omp_mod.f90:379-379;0.019833385944366;0.0099999997764826;;;;;;;;
1358;genetic_algorithm;complete_mol2_omp_mod.f90:358-358;0.019833385944366;0.0099999997764826;;;;;;;;
1419;genetic_algorithm;complete_mol2_omp_mod.f90:348-348;0.0099166929721832;0.0049999998882413;;;;;;;;
866;genetic_algorithm;complete_mol2_omp_mod.f90:405-408;0.0099166929721832;0.0049999998882413;;;;;;;;
1404;genetic_algorithm;complete_mol2_omp_mod.f90:378-378;0.0099166929721832;0.0049999998882413;;;;;;;;
1382;genetic_algorithm;complete_mol2_omp_mod.f90:367-367;0.0099166929721832;0.0049999998882413;;;;;;;;
1406;genetic_algorithm;complete_mol2_omp_mod.f90:378-378;0.0099166929721832;0.0049999998882413;;;;;;;;
1409;genetic_algorithm;complete_mol2_omp_mod.f90:379-379;0.0099166929721832;0.0049999998882413;;;;;;;;
1415;genetic_algorithm;complete_mol2_omp_mod.f90:384-385;0.0099166929721832;0.0049999998882413;;;;;;;;
