block_id;module;source_info;time_p;time_s;time_s_min;time_s_avg;time_s_max;cov_deviation;time_deviation;nb_threads;flops;
1403;genetic_algorithm;complete_mol2_omp_mod.f90:373-375;17.252321243286;8.6900005340576;;;;;;;;
728;genetic_algorithm;complete_mol2_omp_mod.f90:12-12;1.7867767810822;0.90000009536743;;;;;;;;
1402;genetic_algorithm;complete_mol2_omp_mod.f90:373-373;0.88346177339554;0.44500002264977;;;;;;;;
1373;genetic_algorithm;complete_mol2_omp_mod.f90:362-366;0.79412299394608;0.40000003576279;;;;;;;;
1386;genetic_algorithm;complete_mol2_omp_mod.f90:369-370;0.77426987886429;0.38999998569489;;;;;;;;
1394;genetic_algorithm;complete_mol2_omp_mod.f90:371-373;0.70478415489197;0.35499998927116;;;;;;;;
1390;genetic_algorithm;complete_mol2_omp_mod.f90:370-371;0.6452249288559;0.32500001788139;;;;;;;;
721;genetic_algorithm;complete_mol2_omp_mod.f90:14-14;0.51617991924286;0.25999999046326;;;;;;;;
1365;genetic_algorithm;complete_mol2_omp_mod.f90:360-361;0.50625336170197;0.25499999523163;;;;;;;;
718;genetic_algorithm;complete_mol2_omp_mod.f90:6-9;0.42684110999107;0.21500000357628;;;;;;;;
1379;genetic_algorithm;complete_mol2_omp_mod.f90:369-369;0.34742879867554;0.17499999701977;;;;;;;;
1355;genetic_algorithm;complete_mol2_omp_mod.f90:359-359;0.25808995962143;0.12999999523163;;;;;;;;
724;genetic_algorithm;complete_mol2_omp_mod.f90:12-12;0.20845727622509;0.10500000417233;;;;;;;;
1375;genetic_algorithm;complete_mol2_omp_mod.f90:367-367;0.20845727622509;0.10500000417233;;;;;;;;
1369;genetic_algorithm;complete_mol2_omp_mod.f90:361-362;0.17867767810822;0.090000011026859;;;;;;;;
1348;genetic_algorithm;complete_mol2_omp_mod.f90:358-358;0.17867767810822;0.090000011026859;;;;;;;;
719;genetic_algorithm;complete_mol2_omp_mod.f90:12-12;0.15882459282875;0.080000005662441;;;;;;;;
1398;genetic_algorithm;complete_mol2_omp_mod.f90:373-373;0.14889805018902;0.074999995529652;;;;;;;;
1396;genetic_algorithm;complete_mol2_omp_mod.f90:373-373;0.13897152245045;0.070000000298023;;;;;;;;
1356;genetic_algorithm;complete_mol2_omp_mod.f90:360-360;0.13897152245045;0.070000000298023;;;;;;;;
717;genetic_algorithm;complete_mol2_omp_mod.f90:6-6;0.12904497981071;0.064999997615814;;;;;;;;
722;genetic_algorithm;complete_mol2_omp_mod.f90:12-12;0.10919190943241;0.055000003427267;;;;;;;;
1392;genetic_algorithm;complete_mol2_omp_mod.f90:371-371;0.10919190943241;0.055000003427267;;;;;;;;
1376;genetic_algorithm;complete_mol2_omp_mod.f90:367-367;0.10919190943241;0.055000003427267;;;;;;;;
1380;genetic_algorithm;complete_mol2_omp_mod.f90:367-367;0.089338839054108;0.04500000551343;;;;;;;;
1400;genetic_algorithm;complete_mol2_omp_mod.f90:373-373;0.069485761225224;0.035000000149012;;;;;;;;
1388;genetic_algorithm;complete_mol2_omp_mod.f90:370-370;0.059559222310781;0.029999999329448;;;;;;;;
1349;genetic_algorithm;complete_mol2_omp_mod.f90:358-358;0.059559222310781;0.029999999329448;;;;;;;;
1358;genetic_algorithm;complete_mol2_omp_mod.f90:358-358;0.059559222310781;0.029999999329448;;;;;;;;
1361;genetic_algorithm;complete_mol2_omp_mod.f90:358-358;0.059559222310781;0.029999999329448;;;;;;;;
1384;genetic_algorithm;complete_mol2_omp_mod.f90:369-369;0.04963268712163;0.025000002235174;;;;;;;;
726;genetic_algorithm;complete_mol2_omp_mod.f90:12-12;0.039706148207188;0.02000000141561;;;;;;;;
1367;genetic_algorithm;complete_mol2_omp_mod.f90:361-361;0.039706148207188;0.02000000141561;;;;;;;;
1351;genetic_algorithm;complete_mol2_omp_mod.f90:359-359;0.039706148207188;0.02000000141561;;;;;;;;
1371;genetic_algorithm;complete_mol2_omp_mod.f90:362-362;0.029779611155391;0.014999999664724;;;;;;;;
1328;genetic_algorithm;complete_mol2_omp_mod.f90:351-351;0.019853074103594;0.010000000707805;;;;;;;;
1363;genetic_algorithm;complete_mol2_omp_mod.f90:360-360;0.019853074103594;0.010000000707805;;;;;;;;
1339;genetic_algorithm;complete_mol2_omp_mod.f90:352-353;0.019853074103594;0.010000000707805;;;;;;;;
1353;genetic_algorithm;complete_mol2_omp_mod.f90:359-359;0.019853074103594;0.010000000707805;;;;;;;;
1378;genetic_algorithm;complete_mol2_omp_mod.f90:368-368;0.019853074103594;0.010000000707805;;;;;;;;
1382;genetic_algorithm;complete_mol2_omp_mod.f90:367-367;0.019853074103594;0.010000000707805;;;;;;;;
1419;genetic_algorithm;complete_mol2_omp_mod.f90:348-348;0.0099265370517969;0.0050000003539026;;;;;;;;
1320;genetic_algorithm;complete_mol2_omp_mod.f90:348-349;0.0099265370517969;0.0050000003539026;;;;;;;;
866;genetic_algorithm;complete_mol2_omp_mod.f90:405-408;0.0099265370517969;0.0050000003539026;;;;;;;;
861;genetic_algorithm;complete_mol2_omp_mod.f90:411-414;0.0099265370517969;0.0050000003539026;;;;;;;;
1357;genetic_algorithm;complete_mol2_omp_mod.f90:359-359;0.0099265370517969;0.0050000003539026;;;;;;;;
1406;genetic_algorithm;complete_mol2_omp_mod.f90:378-378;0.0099265370517969;0.0050000003539026;;;;;;;;
1417;genetic_algorithm;complete_mol2_omp_mod.f90:349-349;0.0099265370517969;0.0050000003539026;;;;;;;;
1415;genetic_algorithm;complete_mol2_omp_mod.f90:384-385;0.0099265370517969;0.0050000003539026;;;;;;;;
864;genetic_algorithm;complete_mol2_omp_mod.f90:414-414;0.0099265370517969;0.0050000003539026;;;;;;;;
