block_id;module;source_info;time_p;time_s;time_s_min;time_s_avg;time_s_max;cov_deviation;time_deviation;nb_threads;flops;
1385;genetic_algorithm;complete_mol2_omp_mod.f90:375-377;8.1886034011841;0.16499997675419;;;;;;;;
1355;genetic_algorithm;complete_mol2_omp_mod.f90:364-368;5.9553484916687;0.11999999731779;;;;;;;;
1347;genetic_algorithm;complete_mol2_omp_mod.f90:362-363;2.7295341491699;0.054999984800816;;;;;;;;
710;genetic_algorithm;complete_mol2_omp_mod.f90:12-12;2.233255147934;0.044999986886978;;;;;;;;
1372;genetic_algorithm;complete_mol2_omp_mod.f90:372-373;2.233255147934;0.044999986886978;;;;;;;;
1384;genetic_algorithm;complete_mol2_omp_mod.f90:375-375;2.233255147934;0.044999986886978;;;;;;;;
1368;genetic_algorithm;complete_mol2_omp_mod.f90:371-372;1.9851157665253;0.039999987930059;;;;;;;;
1376;genetic_algorithm;complete_mol2_omp_mod.f90:373-375;1.4888368844986;0.029999993741512;;;;;;;;
703;genetic_algorithm;complete_mol2_omp_mod.f90:14-14;1.2406975030899;0.024999996647239;;;;;;;;
1337;genetic_algorithm;complete_mol2_omp_mod.f90:361-361;0.99255800247192;0.019999995827675;;;;;;;;
1343;genetic_algorithm;complete_mol2_omp_mod.f90:360-360;0.99255800247192;0.019999995827675;;;;;;;;
704;genetic_algorithm;complete_mol2_omp_mod.f90:12-12;0.74441850185394;0.014999998733401;;;;;;;;
1351;genetic_algorithm;complete_mol2_omp_mod.f90:363-364;0.74441850185394;0.014999998733401;;;;;;;;
700;genetic_algorithm;complete_mol2_omp_mod.f90:6-9;0.49627900123596;0.0099999979138374;;;;;;;;
1380;genetic_algorithm;complete_mol2_omp_mod.f90:375-375;0.49627900123596;0.0099999979138374;;;;;;;;
1330;genetic_algorithm;complete_mol2_omp_mod.f90:360-360;0.49627900123596;0.0099999979138374;;;;;;;;
1357;genetic_algorithm;complete_mol2_omp_mod.f90:369-369;0.49627900123596;0.0099999979138374;;;;;;;;
701;genetic_algorithm;complete_mol2_omp_mod.f90:12-12;0.24813950061798;0.0049999989569187;;;;;;;;
706;genetic_algorithm;complete_mol2_omp_mod.f90:12-12;0.24813950061798;0.0049999989569187;;;;;;;;
708;genetic_algorithm;complete_mol2_omp_mod.f90:12-12;0.24813950061798;0.0049999989569187;;;;;;;;
1361;genetic_algorithm;complete_mol2_omp_mod.f90:371-371;0.24813950061798;0.0049999989569187;;;;;;;;
1370;genetic_algorithm;complete_mol2_omp_mod.f90:372-372;0.24813950061798;0.0049999989569187;;;;;;;;
1374;genetic_algorithm;complete_mol2_omp_mod.f90:373-373;0.24813950061798;0.0049999989569187;;;;;;;;
1382;genetic_algorithm;complete_mol2_omp_mod.f90:375-375;0.24813950061798;0.0049999989569187;;;;;;;;
1338;genetic_algorithm;complete_mol2_omp_mod.f90:362-362;0.24813950061798;0.0049999989569187;;;;;;;;
1331;genetic_algorithm;complete_mol2_omp_mod.f90:360-360;0.24813950061798;0.0049999989569187;;;;;;;;
1333;genetic_algorithm;complete_mol2_omp_mod.f90:361-361;0.24813950061798;0.0049999989569187;;;;;;;;
1335;genetic_algorithm;complete_mol2_omp_mod.f90:361-361;0.24813950061798;0.0049999989569187;;;;;;;;
1313;genetic_algorithm;complete_mol2_omp_mod.f90:361-361;0.24813950061798;0.0049999989569187;;;;;;;;
