block_id;module;source_info;time_p;time_s;time_s_min;time_s_avg;time_s_max;cov_deviation;time_deviation;nb_threads;flops;
1385;genetic_algorithm;complete_mol2_omp_mod.f90:375-377;7.6487383842468;0.13499999046326;;;;;;;;
1355;genetic_algorithm;complete_mol2_omp_mod.f90:364-368;4.8158721923828;0.084999985992908;;;;;;;;
710;genetic_algorithm;complete_mol2_omp_mod.f90:12-12;3.3994393348694;0.059999991208315;;;;;;;;
1372;genetic_algorithm;complete_mol2_omp_mod.f90:372-373;2.2662925720215;0.03999999165535;;;;;;;;
1347;genetic_algorithm;complete_mol2_omp_mod.f90:362-363;1.9830061197281;0.034999992698431;;;;;;;;
1368;genetic_algorithm;complete_mol2_omp_mod.f90:371-372;1.6997195482254;0.029999995604157;;;;;;;;
1376;genetic_algorithm;complete_mol2_omp_mod.f90:373-375;1.6997195482254;0.029999995604157;;;;;;;;
1384;genetic_algorithm;complete_mol2_omp_mod.f90:375-375;1.4164329767227;0.024999996647239;;;;;;;;
703;genetic_algorithm;complete_mol2_omp_mod.f90:14-14;1.13314640522;0.01999999769032;;;;;;;;
1361;genetic_algorithm;complete_mol2_omp_mod.f90:371-371;1.13314640522;0.01999999769032;;;;;;;;
1301;genetic_algorithm;complete_mol2_omp_mod.f90:350-350;0.84985983371735;0.014999997802079;;;;;;;;
1330;genetic_algorithm;complete_mol2_omp_mod.f90:360-360;0.56657320261002;0.00999999884516;;;;;;;;
1304;genetic_algorithm;complete_mol2_omp_mod.f90:351-351;0.28328660130501;0.00499999942258;;;;;;;;
700;genetic_algorithm;complete_mol2_omp_mod.f90:6-9;0.28328660130501;0.00499999942258;;;;;;;;
701;genetic_algorithm;complete_mol2_omp_mod.f90:12-12;0.28328660130501;0.00499999942258;;;;;;;;
706;genetic_algorithm;complete_mol2_omp_mod.f90:12-12;0.28328660130501;0.00499999942258;;;;;;;;
708;genetic_algorithm;complete_mol2_omp_mod.f90:12-12;0.28328660130501;0.00499999942258;;;;;;;;
1378;genetic_algorithm;complete_mol2_omp_mod.f90:375-375;0.28328660130501;0.00499999942258;;;;;;;;
1380;genetic_algorithm;complete_mol2_omp_mod.f90:375-375;0.28328660130501;0.00499999942258;;;;;;;;
1345;genetic_algorithm;complete_mol2_omp_mod.f90:362-362;0.28328660130501;0.00499999942258;;;;;;;;
1362;genetic_algorithm;complete_mol2_omp_mod.f90:369-369;0.28328660130501;0.00499999942258;;;;;;;;
1353;genetic_algorithm;complete_mol2_omp_mod.f90:364-364;0.28328660130501;0.00499999942258;;;;;;;;
1331;genetic_algorithm;complete_mol2_omp_mod.f90:360-360;0.28328660130501;0.00499999942258;;;;;;;;
1340;genetic_algorithm;complete_mol2_omp_mod.f90:360-360;0.28328660130501;0.00499999942258;;;;;;;;
1357;genetic_algorithm;complete_mol2_omp_mod.f90:369-369;0.28328660130501;0.00499999942258;;;;;;;;
1337;genetic_algorithm;complete_mol2_omp_mod.f90:361-361;0.28328660130501;0.00499999942258;;;;;;;;
1343;genetic_algorithm;complete_mol2_omp_mod.f90:360-360;0.28328660130501;0.00499999942258;;;;;;;;
1399;genetic_algorithm;complete_mol2_omp_mod.f90:351-351;0.28328660130501;0.00499999942258;;;;;;;;
