block_id;module;source_info;time_p;time_s;time_s_min;time_s_avg;time_s_max;cov_deviation;time_deviation;nb_threads;flops;
1385;genetic_algorithm;complete_mol2_omp_mod.f90:375-377;11.797771453857;0.20999996364117;;;;;;;;
1355;genetic_algorithm;complete_mol2_omp_mod.f90:364-368;4.7752890586853;0.084999993443489;;;;;;;;
710;genetic_algorithm;complete_mol2_omp_mod.f90:12-12;3.6516914367676;0.064999997615814;;;;;;;;
1368;genetic_algorithm;complete_mol2_omp_mod.f90:371-372;2.2471945285797;0.03999999165535;;;;;;;;
1376;genetic_algorithm;complete_mol2_omp_mod.f90:373-375;1.9662952423096;0.034999992698431;;;;;;;;
1361;genetic_algorithm;complete_mol2_omp_mod.f90:371-371;1.4044966697693;0.024999996647239;;;;;;;;
1372;genetic_algorithm;complete_mol2_omp_mod.f90:372-373;1.4044966697693;0.024999996647239;;;;;;;;
1384;genetic_algorithm;complete_mol2_omp_mod.f90:375-375;1.4044966697693;0.024999996647239;;;;;;;;
1347;genetic_algorithm;complete_mol2_omp_mod.f90:362-363;1.4044966697693;0.024999996647239;;;;;;;;
703;genetic_algorithm;complete_mol2_omp_mod.f90:14-14;1.1235973834991;0.01999999769032;;;;;;;;
1330;genetic_algorithm;complete_mol2_omp_mod.f90:360-360;1.1235973834991;0.01999999769032;;;;;;;;
1337;genetic_algorithm;complete_mol2_omp_mod.f90:361-361;1.1235973834991;0.01999999769032;;;;;;;;
700;genetic_algorithm;complete_mol2_omp_mod.f90:6-9;0.56179869174957;0.00999999884516;;;;;;;;
1338;genetic_algorithm;complete_mol2_omp_mod.f90:362-362;0.56179869174957;0.00999999884516;;;;;;;;
1333;genetic_algorithm;complete_mol2_omp_mod.f90:361-361;0.56179869174957;0.00999999884516;;;;;;;;
1357;genetic_algorithm;complete_mol2_omp_mod.f90:369-369;0.56179869174957;0.00999999884516;;;;;;;;
1343;genetic_algorithm;complete_mol2_omp_mod.f90:360-360;0.56179869174957;0.00999999884516;;;;;;;;
1401;genetic_algorithm;complete_mol2_omp_mod.f90:350-350;0.28089934587479;0.00499999942258;;;;;;;;
1301;genetic_algorithm;complete_mol2_omp_mod.f90:350-350;0.28089934587479;0.00499999942258;;;;;;;;
701;genetic_algorithm;complete_mol2_omp_mod.f90:12-12;0.28089934587479;0.00499999942258;;;;;;;;
704;genetic_algorithm;complete_mol2_omp_mod.f90:12-12;0.28089934587479;0.00499999942258;;;;;;;;
706;genetic_algorithm;complete_mol2_omp_mod.f90:12-12;0.28089934587479;0.00499999942258;;;;;;;;
1370;genetic_algorithm;complete_mol2_omp_mod.f90:372-372;0.28089934587479;0.00499999942258;;;;;;;;
1374;genetic_algorithm;complete_mol2_omp_mod.f90:373-373;0.28089934587479;0.00499999942258;;;;;;;;
1378;genetic_algorithm;complete_mol2_omp_mod.f90:375-375;0.28089934587479;0.00499999942258;;;;;;;;
1380;genetic_algorithm;complete_mol2_omp_mod.f90:375-375;0.28089934587479;0.00499999942258;;;;;;;;
1310;genetic_algorithm;complete_mol2_omp_mod.f90:353-353;0.28089934587479;0.00499999942258;;;;;;;;
1345;genetic_algorithm;complete_mol2_omp_mod.f90:362-362;0.28089934587479;0.00499999942258;;;;;;;;
1351;genetic_algorithm;complete_mol2_omp_mod.f90:363-364;0.28089934587479;0.00499999942258;;;;;;;;
1353;genetic_algorithm;complete_mol2_omp_mod.f90:364-364;0.28089934587479;0.00499999942258;;;;;;;;
1335;genetic_algorithm;complete_mol2_omp_mod.f90:361-361;0.28089934587479;0.00499999942258;;;;;;;;
1358;genetic_algorithm;complete_mol2_omp_mod.f90:369-369;0.28089934587479;0.00499999942258;;;;;;;;
1399;genetic_algorithm;complete_mol2_omp_mod.f90:351-351;0.28089934587479;0.00499999942258;;;;;;;;
846;genetic_algorithm;complete_mol2_omp_mod.f90:416-416;0.28089934587479;0.00499999942258;;;;;;;;
