block_id;module;source_info;time_p;time_s;time_s_min;time_s_avg;time_s_max;cov_deviation;time_deviation;nb_threads;flops;
1385;genetic_algorithm;complete_mol2_omp_mod.f90:375-377;9.6446924209595;0.19000001251698;;;;;;;;
1355;genetic_algorithm;complete_mol2_omp_mod.f90:364-368;4.3147301673889;0.08500000089407;;;;;;;;
710;genetic_algorithm;complete_mol2_omp_mod.f90:12-12;2.7918839454651;0.054999992251396;;;;;;;;
1347;genetic_algorithm;complete_mol2_omp_mod.f90:362-363;2.7918839454651;0.054999992251396;;;;;;;;
1376;genetic_algorithm;complete_mol2_omp_mod.f90:373-375;2.7918839454651;0.054999992251396;;;;;;;;
1384;genetic_algorithm;complete_mol2_omp_mod.f90:375-375;2.28426861763;0.044999994337559;;;;;;;;
1368;genetic_algorithm;complete_mol2_omp_mod.f90:371-372;1.7766534090042;0.034999992698431;;;;;;;;
1372;genetic_algorithm;complete_mol2_omp_mod.f90:372-373;1.7766534090042;0.034999992698431;;;;;;;;
1330;genetic_algorithm;complete_mol2_omp_mod.f90:360-360;1.2690382003784;0.024999996647239;;;;;;;;
1351;genetic_algorithm;complete_mol2_omp_mod.f90:363-364;1.0152306556702;0.019999999552965;;;;;;;;
1337;genetic_algorithm;complete_mol2_omp_mod.f90:361-361;0.76142293214798;0.014999998733401;;;;;;;;
1301;genetic_algorithm;complete_mol2_omp_mod.f90:350-350;0.50761532783508;0.0099999997764826;;;;;;;;
703;genetic_algorithm;complete_mol2_omp_mod.f90:14-14;0.50761532783508;0.0099999997764826;;;;;;;;
1366;genetic_algorithm;complete_mol2_omp_mod.f90:371-371;0.50761532783508;0.0099999997764826;;;;;;;;
1374;genetic_algorithm;complete_mol2_omp_mod.f90:373-373;0.50761532783508;0.0099999997764826;;;;;;;;
1378;genetic_algorithm;complete_mol2_omp_mod.f90:375-375;0.50761532783508;0.0099999997764826;;;;;;;;
1338;genetic_algorithm;complete_mol2_omp_mod.f90:362-362;0.50761532783508;0.0099999997764826;;;;;;;;
1343;genetic_algorithm;complete_mol2_omp_mod.f90:360-360;0.50761532783508;0.0099999997764826;;;;;;;;
708;genetic_algorithm;complete_mol2_omp_mod.f90:12-12;0.25380766391754;0.0049999998882413;;;;;;;;
1380;genetic_algorithm;complete_mol2_omp_mod.f90:375-375;0.25380766391754;0.0049999998882413;;;;;;;;
1345;genetic_algorithm;complete_mol2_omp_mod.f90:362-362;0.25380766391754;0.0049999998882413;;;;;;;;
1340;genetic_algorithm;complete_mol2_omp_mod.f90:360-360;0.25380766391754;0.0049999998882413;;;;;;;;
1333;genetic_algorithm;complete_mol2_omp_mod.f90:361-361;0.25380766391754;0.0049999998882413;;;;;;;;
1357;genetic_algorithm;complete_mol2_omp_mod.f90:369-369;0.25380766391754;0.0049999998882413;;;;;;;;
1335;genetic_algorithm;complete_mol2_omp_mod.f90:361-361;0.25380766391754;0.0049999998882413;;;;;;;;
