address;source_location;insn;indent
0x24ed;/home/notgard/chps1002/genetic_docking/part2/genetic_algorithm.f90:222;PUSH	%RBP;
0x24ee;/home/notgard/chps1002/genetic_docking/part2/genetic_algorithm.f90:222;MOV	%RSP,%RBP;
0x24f1;/home/notgard/chps1002/genetic_docking/part2/genetic_algorithm.f90:222;PUSH	%R15;
0x24f3;/home/notgard/chps1002/genetic_docking/part2/genetic_algorithm.f90:222;PUSH	%R14;
0x24f5;/home/notgard/chps1002/genetic_docking/part2/genetic_algorithm.f90:222;PUSH	%R13;
0x24f7;/home/notgard/chps1002/genetic_docking/part2/genetic_algorithm.f90:222;PUSH	%R12;
0x24f9;/home/notgard/chps1002/genetic_docking/part2/genetic_algorithm.f90:222;PUSH	%RBX;
0x24fa;/home/notgard/chps1002/genetic_docking/part2/genetic_algorithm.f90:222;SUB	$0x108,%RSP;
0x2501;/home/notgard/chps1002/genetic_docking/part2/genetic_algorithm.f90:222;CALLQ	0x13ae9(%RIP);
0x2507;/home/notgard/chps1002/genetic_docking/part2/genetic_algorithm.f90:222;MOV	%RDI,-0xf8(%RBP);
0x250e;/home/notgard/chps1002/genetic_docking/part2/genetic_algorithm.f90:222;MOV	%RSI,-0x100(%RBP);
0x2515;/home/notgard/chps1002/genetic_docking/part2/genetic_algorithm.f90:222;MOV	%RDX,-0x108(%RBP);
0x251c;/home/notgard/chps1002/genetic_docking/part2/genetic_algorithm.f90:222;MOV	%RCX,-0x110(%RBP);
0x2523;/home/notgard/chps1002/genetic_docking/part2/genetic_algorithm.f90:222;MOV	%R8,-0x118(%RBP);
0x252a;/home/notgard/chps1002/genetic_docking/part2/genetic_algorithm.f90:222;MOV	-0x100(%RBP),%RAX;
0x2531;/home/notgard/chps1002/genetic_docking/part2/genetic_algorithm.f90:222;MOV	(%RAX),%EAX;
0x2533;/home/notgard/chps1002/genetic_docking/part2/genetic_algorithm.f90:222;CLTQ;
0x2535;/home/notgard/chps1002/genetic_docking/part2/genetic_algorithm.f90:222;MOV	%RAX,-0x40(%RBP);
0x2539;/home/notgard/chps1002/genetic_docking/part2/genetic_algorithm.f90:222;MOV	-0x40(%RBP),%RAX;
0x253d;/home/notgard/chps1002/genetic_docking/part2/genetic_algorithm.f90:222;MOV	$0,%EDX;
0x2542;/home/notgard/chps1002/genetic_docking/part2/genetic_algorithm.f90:222;TEST	%RAX,%RAX;
0x2545;/home/notgard/chps1002/genetic_docking/part2/genetic_algorithm.f90:222;CMOVS	%RDX,%RAX;
0x2549;/home/notgard/chps1002/genetic_docking/part2/genetic_algorithm.f90:222;MOV	%RAX,%R12;
0x254c;/home/notgard/chps1002/genetic_docking/part2/genetic_algorithm.f90:222;MOV	$0,%R13D;
0x2552;/home/notgard/chps1002/genetic_docking/part2/genetic_algorithm.f90:222;MOV	-0x100(%RBP),%RAX;
0x2559;/home/notgard/chps1002/genetic_docking/part2/genetic_algorithm.f90:222;MOV	(%RAX),%EAX;
0x255b;/home/notgard/chps1002/genetic_docking/part2/genetic_algorithm.f90:222;CLTQ;
0x255d;/home/notgard/chps1002/genetic_docking/part2/genetic_algorithm.f90:222;MOV	%RAX,-0x48(%RBP);
